text,polarity,sentiment
b israeli experts recommend fourth vaccine dose everyone n n israel covid vaccination n n,0,neutral
b vaccination delusion penal enforcement crime proved official evidence repor xe x xa,0,neutral
b updates missed days nvisit us n n,0,neutral
b thegreatcoronavirusfraudof historical precedents wallace wrote least two pamphlets opposing mandatory xe x xa,-0.15,negative
b kerpen yes covid illness comparatively uncommon children vs adults get sick many chi xe x xa,0.195238095,positive
b get answers expedr shazli manzoor omicron variant live facebook thursday jan xe x xa,0.136363636,positive
b ways beat covid complacency amp hasten pandemic ending complacency pancedmicfatigue covid xe x xa,0,neutral
b reentering society lengthy covid restrictions ways cope covid reentry pandemicanexity xe x xa,0,neutral
b covid wave four hospitals role vaccinating unvaccinated xe x x strategies covid deltavariant xe x xa,0,neutral
b need herd immunity nthis place n xf xf x xb xf xf x xb turkey n fully vaccinated nas n ntake xe x xa,0,neutral
b currently candidates nout candidates phase n coronavirus covid covid vaccine xe x xa,0,neutral
b union health minister mansukh mandaviya reviews public health preparedness covid vaccination progress xe x xa,0,neutral
b really lively interview q amp journalist like second viva great see writers xe x xa,0.312121212,positive
b despite low absolute risk increased risk carditis associated pfizer covid vaccination xe x xa,0.1,positive
b medrxivpreprint study suggests covid patient fatalities decreasing unequally vaccinated unvaccinated xe x xa,0,neutral
b study suggests covid patient fatalities decreasing unequally vaccinated unvaccinated countries xe x xa,0,neutral
b sigh right n nwe need vaccination xe xe x maskmandates domestic flights years never end xe x xa,0.142857143,positive
b chances experiencing heainflammation pfizer vaccination medicine xe x xa,0,neutral
b benefit mandatory vaccination worth risk potential staff shortages n nthoughts xe x xa,0.15,positive
b care worker refused vaccination various reasons prior new legislation nov dismissed f xe x xa,0.045454545,positive
b xe x xm done covid easy applause line incantation substitute vaccination self xe x xa,0.433333333,positive
b coviduk covid covid nervous shocking statistics deaths uk result xe x xa,-1,negative
b dhemaji district officials interacted campaign team greenlit vehicles accompany xe x xa,0,neutral
b employees covid filed k compensation claims n n vaccine xe x xa,0,neutral
b yes covid illness comparatively uncommon children vs adults get sick many children suf xe x xa,0.195238095,positive
b regime influencing tyranny country n nwho paid media n nwho funding vaccination xe x xa,0,neutral
b third shot pfizer vaccine covid pandemic taken early today morning covid vaccination pfizer xe xd xa xef xb xf xf xf x xf xf xf xf xbb,0.05,positive
b findings undermine course current vaccination strategies underline potential need xe x xa,0,neutral
b ph overcomes obstacles covid vaccine deployment n n covid coronavirus xe x xa,-0.05,negative
b keralahc rejects plea seeking remove pmmodi photo vaccination certificates n nthe coustated th xe x xa,0,neutral
b iacovellixavier ncolin_oesterle n xe xf xba emmanuelmacron xef xb xf xe x xa xef xb xf xe x xa juillet xef xb xf xe x xa xef xb xf xe x xa xef xb xf xe x xa xef xb xf xe x xa xe x xa n xe xf xba jeancastex xef xb xf xe x xa xef xb xf xe x xa xc xcembre xef xb xf xe x xa xe x xa,0,neutral
b omnipresent omicron starts lose edge n nbut pandemic far nepal still needs xe x xa,0.1,positive
b worldbank expresses concern continuing risk covid impact angola adopts restrictive measures xe x xa,0,neutral
b agroup agency staff must doses covid vaccine april n napply nhs covid pa xe x xa,0,neutral
b prime minister sheikhhasina today urged get vaccinated without unnecessary fear fight covid xe x xa,-0.4,negative
b fokusza h sabc_ south africans refuse vaccination covid denied certain xe x xa,0.214285714,positive
b breaking covid centre reviews situation states ut n n mansukhmandviya reviews public health preparedness xe x xa,0,neutral
b guess scottmorrisonmp treating surreptitious sigh relief see tamepunk finish term xe x xa,0,neutral
b september staof autumn school term england covid infections increasing expon xe x xa,0,neutral
b must great get morning thing worry neilyoung views xe x xa,0.8,positive
b kokrajhar district officials greenlit vehicles accompany aashwasan team visit remote xe x xa,-0.1,negative
b zebra covid shot doc rat dr docrat covid immunisation vaccination zebra,0,neutral
b monitor homeisolation send covid testing amp vaccination data timely healthminister states amp uts n n,0,neutral
b ncoc late repoabout corona virus pakistan n pakistanfirstspiritualmarketplace imamiajantriofficial xe x xa,-0.3,negative
b holly patrick meetpie uk axes covid tests fully vaccinated travellers,0,neutral
b hospital covid bed use surpasses n samar placed level n n,0,neutral
b uk relax travel restriction feb successful vaccination amp booster rollout n,0.75,positive
b covid vaccination update malaysia n nread,0,neutral
b anti vax olympic gold medalist szilveszter csollany dies covid aged independent vaccination xe x xa,-0.05,negative
b days sarahpalinusa tested positive covid dined elio manhattan uppereastside mana xe x xa,0.227272727,positive
b adviced states review amp expedite progress ecrp ii strengthen health infrastructure ensure full xe x xa,0.35,positive
b health minister mansukhmandviya reviews preparedness covid amp national covid vaccination progress xe x xa,0,neutral
b xe x xcwe xe x xt want certificate lack certificate please people xe x xa,0,neutral
b follow us instagram many informative posts n shishupuram n n n n parenting parentingideas vaccination xe x xa,0.5,positive
b genuine hopes covid drug development says claudia wild aihta eunethta today xe x xs phirieu xe x xa,0.25,positive
b anti vaccination march draws hundreds nuremberg,0,neutral
b getting booster shot xe x xcimpftram xe x xd vaccination tram xf xf xa xb n nwhat brilliant idea also love call xe x xa,0.7,positive
b health ministry experts recommend scrapping green pass watch also related interview erro xe x xa,-0.1,negative
b getting vaccinated roll effect everyone else community amp medical xe x xa,0,neutral
b many countries indopacific struggle meet vaccination targets india could spearhead vaccine xe x xa,0.5,positive
b plosone covid vaccination beliefs attitudes behaviours among health social care workers uk xe x xa,0.033333333,positive
b good world life needed know world suffering covid omicron g xe x xa,0.7,positive
b need vaccinationcertificates translated vacation work reason xe x xa,0,neutral
b davidburkett recovered covid patient days icu years old would wish one ever gets xe x xa,0.1,positive
b xe x xre pregnant covid vaccines offer best protection baby n nif need advice xe x xa,0.666666667,positive
b got vaccinated nd dose neverybody stay safe amp healthy n n vaccination nddose,0.5,positive
b herewith late vaccination stats overberg region january,-0.3,negative
b crore lakh doses covidvaccine administered country far n india covid vaccination xe x xa,0.1,positive
b high health ceo prof ramneekhh ahluwalia accompanied westerncapehealthmec french mbombo visit xe x xa,0.08,positive
b grant schapps media round today spouted nonsense uk vaccination coverage world xe x xa,-0.2,negative
b paologentiloni last year sense optimism emerged due vaccination campaign improving econom xe x xa,-0.0625,negative
b tests conducted last hours people tested positive covid po xe x xa,0.113636364,positive
b thank professor marshall helensmarshall advocating vaccination sa finalist ausoftheyear,0,neutral
b cmo_england please step call charade need live n rip children far child h xe x xa,0.118181818,positive
b xf xf x xd ukrainians receive uah booster vaccinations n ukraine covid vaccination n,0,neutral
b vaccination arm engage ur mucosal immune system r many routes reducing amp preventing covid infection,0.5,positive
b health minister mansukhmandviya today meeting states uts advised send covid testing amp xe x xa,0,neutral
b proper storage vaccines prepare immunization campaigns crucial central store mass xe x xa,0,neutral
b burundi ssme campaign coupled vaccination measles rubella officially launched xe x xa,0,neutral
b arrival doorstep andrejametelko state secretary europeanaffairs croatia today gac council xe x xa,0,neutral
b considered crime entering place vaccinated vaccinated abdulhadihamid xe x xa,0,neutral
b check coronakaren alerta ale hunter streurman video tiktok,0,neutral
b union health minister dr mansukh mandaviya today meeting states uts advised send covid testi xe x xa,0,neutral
b day jaipur ajmer run ride n n weforvaccine running cycling run ride weforsports sportseducation xe x xa,0,neutral
b recieved third dose xf xf x x xf xf xa xac keep touch losing arm xf xf x x n n vaccination healthcare care xe x xa,0,neutral
b damning criticism response covid governments discussion viruses interact th xe x xa,0,neutral
b first share day post cimnews perth ditches proof vaccination australia day skyworks xe x xa,0.25,positive
b theguardian snowstorm blankets eastern mediterranean closing airports schools vaccination centres n n weather xe x xa,0,neutral
b katrinakaif maldives vaccination shoots,0,neutral
b keralahc rejects plea seeking remove pmmodi photo vaccination certificates n news india n xe x xa,0,neutral
b disappointing news covid cases decline valentine day holy nvaccine manufacturers amp n medicalmafia xe x xa,-0.6,negative
b ratopati know nepal xe x xs covid vaccination status n vaccination n,0,neutral
b headaches covid vaccination show extensive complex symptoms symptoms accompanying temp xe x xa,-0.15,negative
b head wellswood pharmacy borehamwood st nd booster jab nwith pfizer moderna astrazenica xe x xa,0,neutral
b despite low risk increased relative risk carditis type heainflammation associated xe x xa,0,neutral
b covid vaccination awareness campaign organized jaipur reminding people follow covid related guidelines lik xe x xa,0,neutral
b getting vaccination booster shot vaccination vaccineswork booster boosterdose covidvaccine n,0,neutral
b justkeeprunin gp refused discuss questions vaccination xe x xt go private hospital although xe x xa,0,neutral
b vaccine dose labelled xe x xc precautionary booster xe x xc appears confusing red herring prospectus amen xf xf x xf vaccination,-0.15,negative
b million filipino properly vaccinated n n vaccine covid xe x xa,0,neutral
b know nepal xe x xs covid vaccination status n vaccination n,0,neutral
b know nepal xe x xs covid vaccination status n vaccination n,0,neutral
b antigen test kits evaluated fda n n vaccine covid xe x xa,0,neutral
b register today nth european congress vaccines r amp amp vaccination nmarch las vegas usa xe x xa,0,neutral
b xf xf x x vaccination critical combat covid pandemic n nif old make sure getvaccinated xe x xa,0.2,positive
b booster booked boosterjab covidvaccine vaccination covid_,0,neutral
b de escalation ncr alelevel xe x xtoo early xe x x according department health n xe x xa,0.1,positive
b officials amp commuter groups favor xe x xcno vaccine ride xe x xd approach n n,0,neutral
b society divided around vaccination beyond understanding,0,neutral
b absolutely asininely stupid yes know redundant damn n nthis covidiot response covid xe x xa,-0.266666667,negative
b xe x xathe good news among providers high vaccination take non covid excess mortality weak xe x xa,0.161666667,positive
b booster shots vaccination,0,neutral
b eff opposed mandatoryvaccination cause cyril media come hard xf xf xa x n neveryone knows xe x xa,-0.291666667,negative
b face pandemic go promises continue suppothe education sector n xe x xa,0,neutral
b pakur jh district officials flagged aashwasan campaign xe x xs vehicles early today campaign team w xe x xa,0.1,positive
b asia kept covid bay years omicron could change xf xf x xbe theregion omicron culture vaccination xe x xa,0,neutral
b department health looking plan make quarantine easy international tourists n xe x xa,0.216666667,positive
b given n covid already grantshapps n n vaccination prevent catching transmission pl xe x xa,0.6,positive
b clicks earned rm vaccines five months via supermarketmag clicks_sa xe x xa,0,neutral
b carditis covid vaccination mrna vaccine inactivated virus vaccine case xe x xcontrol study xe x xa,0,neutral
b fear unknown parents want information transparency deciding vaccinate children xe x xa,-0.1,negative
b vax effois targeting private pharmacies amp clinics across country n n,0,neutral
b podcasts n njeremy corbyn jeremycorbyn nwhy oppose vaccine mandates covid passports amp big pharma xe x x xe x xa,0,neutral
b recent djokovic episode might baffled publichealth professionals highlights systemic issue xe x xa,0,neutral
b anyone want play covid vaccine foosball vaccination vaccine arrestfauci toosoon covid,0,neutral
b know xe x xm late party joe rogan dr malone xf xf xa xaf anyone explain listen dr h xe x xa,-0.3,negative
b good morning nplease click link hselive date clinic details covid vaccines boosterdose xe x xa,0.7,positive
b grabajab clacton hospital tomorrow tuesday jan amp pm n nwalk book appointment fo xe x xa,0,neutral
b emphasised increasing pace vaccination five poll bound states arrangements xe x xa,0,neutral
b nonthaburi provincial public health office extended registration period covid booster shot v xe x xa,0,neutral
b vaccination help omicron infected people bolsters immunity delta variant n n vaccination omicron delta xe x xa,0,neutral
b sars cov antibody response chadox ncov vaccination persons previous sars cov infection xe x xa,-0.166666667,negative
b despite low risk increased relative risk carditis type heainflammation associated xe x xa,0,neutral
b theysayitsrare valkyrie return well established practice aspiration vaccination may help xe x xa,0,neutral
b neil young vaccination vaccine covid_ n nmath gullible covidcult nus population nyrs total covi xe x xa,0.05,positive
b happy first vaccination anniversary shout astrazeneca generation xf xf xa xb,0.525,positive
b pfizer cornoavac vax linked heainflammation risk adolescents n covid pfizer vaccination coronavax xe x xa,0,neutral
b feb ukraine starts national campaign polio vaccination children paralyses chi xe x xa,0,neutral
b good morning xf xf xc xa eu xf xf x xaa xf xf x xba germany xf xf x xa xf xf x xaa nice day forget war covid_ act accordingly xe x xa,0.65,positive
b cvaccinebot xf xf x xb xf xf x xb vaccine rollout netherlands xf xf x xb xf xf x xb n n xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xe xac xc xe xac xc xe xac xc xe xac xc estimate n nnumber doses administ xe x xa,0,neutral
b xf xf xc xf global covid vaccine rollout n n xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xe xac xc xe xac xc xe xac xc xe xac xc xe xac xc xe xac xc estimate n nvaccine doses deployed b nthe rollout see xe x xa,0,neutral
b googlemaps googlede vaccination center technical university berlin still pending since weeks googl xe x xa,-0.05,negative
b wonder graph also exist austria ndeath icu occupancy vaccination status covid xe x xa,0,neutral
b covid cases world deaths n recovered n nuk deaths rec xe x xa,0,neutral
b recommendations committees subject approval health ministry director general nach xe x xa,-0.058333333,negative
b xc xbll get second herpeszoster vaccination internistic doc xc xbs late xe x xa,-0.15,negative
b since vaccination children began nilgiris district administered vaccine doses student xe x xa,0,neutral
b dip daily tally india reports new cases positivity rate drops mohfw_india n n covid xe x xa,0.068181818,positive
b article verified oigetit xe xc x n nvisit read n ngovernment data show vax free xe x xa,0.4,positive
b mandatory trucker vaccination leaves store shelves empty pushing prices,-0.1,negative
b protsahan xe x xs girl champion fellow child protection officer spot covid vaccination registrations xe x xa,0,neutral
b google myocarditis one prevailing associated topics covid vaccination n nthis xe x xa,0,neutral
b following success vaccination booster programmes unitedkingdom decided lift restrictio xe x xa,0.15,positive
b fokusza h sabc_ south africans refuse vaccination covid denied certain xe x xa,0.214285714,positive
b vaccination covid covid suppo antivaxxers novakdjokovic,0,neutral
b banegaswasthindia january india administered crore covid vaccine shots xe x xs look xe x xa,0,neutral
b sure bad fact bill vaccination year olds without parental cons xe x xa,-0.1,negative
b djokovic deported australia barred playing australian open month meeting xe x xa,0,neutral
b city len xc xa xc xbispaulista brazil suspends childhood vaccination repoof alleged reaction,-0.1,negative
b dammit dang like friends covid right covid omicron getvaccinatednow vaccination xe x xa,0.285714286,positive
b child vaccination suspended year old girl suffers cardiac arrest n,-0.15,negative
b glimpses vaccination program mayor health clinic chetla ward n kmcfightscorona xe x xa,0,neutral
b adult population malaysia given booster dose monday n n,0.1,positive
b xe x xm antivax give vaccination flavored pill xe x xll take preferably flintstones orange flavor xe x xa,0,neutral
b shocking woman vaccinated four months death n covid vaccination n,-1,negative
b india xe x xs cumulative covid vaccination coverage exceeds cr n nmore lakh vaccine doses administered xe x xa,0,neutral
b wow great point democrats democratsaredestroyingamerica democratsareadisaster covid science vaccination,0.45,positive
b omicron specific vaccines help control covid one problem n n omicroninindia coronavirus xe x xa,0,neutral
b awakenedsanata inflation us europe n nthe economy xe x xt restajanuary th biden xe x xa,0,neutral
b pity vaccination coverage russia despite sputnikv covivac freely avai xe x xa,0.15,positive
b stages covid vaccine n vaccination vaccineswork vaccinesideeffects,0,neutral
b fear different year covid vaccinesideeffects vaccinemandate vaccination vaccinati xe x xa,0,neutral
b gravelt ladyjaypersists xe x xre pretty dim xe x xt sadly xe x xs vaccination help treat xe x xa,-0.05,negative
b uk scraps covid tests fully vaccinated travellers nread uk vaccination xe x xa,0,neutral
b author state turned vaccination xe x xctransubstantiation ritual xe x xd,0,neutral
b prime minister james marape led example getting booster shot astra zenecca covid vaccinatio xe x xa,0,neutral
b conversation rjbarkha radiocityindia patna safety efficiency covid vaccination xe x xa,0,neutral
b want ownership kids n homeschool communityschooling diy covid vaccination longcovid xe x xa,0,neutral
b visacrunch amid omicron surge canadians travelled international destinations december n nread xe x xa,0,neutral
b covid positivity rate reduced span last days today opposed positi xe x xa,0,neutral
b hbemee yes covid illness comparatively uncommon children vs adults get sick many ch xe x xa,0.195238095,positive
b bram_r sullydish ericrweinstein bretweinstein let say bretweinstein wuhan fu manchu hypothesis correc xe x xa,0,neutral
b new vaccine requirements enter panama xf xf x xb xf xf x xa three doses vaccination travelblogger travel,0.136363636,positive
b covid given scare economies people collateral destructive influence people lives xe x xa,-0.6,negative
b vaccination centers open n covid coronavirus srilanka deltavariant vaccinationdrivesl xe x xa,0,neutral
b doses vaccine necessary develop effective immunity covid virus n nas omicron var xe x xa,0.3,positive
b nonthaburi provincial public health office extended registration period covid booster shot v xe x xa,0,neutral
b girlsreallyrule son asthma covid xe x xm beyond grateful life saving vaccination symp xe x xa,0,neutral
b gis representation covid_ scenario india th jan prepared csir_neeri ntotal vaccination xe x xa,0,neutral
b anti vaxers people abandon animals wild fires hurricanes vaxxed vaccination,0.1,positive
b republic day let xe x xs pledge keep mask get vaccinated maintain social distancing together win xe x xa,0.416666667,positive
b cii foundation myindusindbank holding free vaccination camps delhi ncr punjab maharashtra amp k xe x xa,0.4,positive
b bet everyone would go get vaccinated another stimulus check joebiden govwhitmer pfizer cdcgov xe x xa,0,neutral
b supremecouto hear plea evara foundation disability rights organization seeking priority covid xe x xa,0,neutral
b xe xa xa xef xb xf xe xa xa xef xb xf xe xa xa xef xb xf xe xa xa xef xb xf xe xa xa xef xb xf xe xa xa xef xb xf n massive massive cover ups n nuremberg vaccination vaccines covid covid,0,neutral
b xe xa xa xef xb xf xe xa xa xef xb xf xe xa xa xef xb xf xe xa xa xef xb xf xe xa xa xef xb xf xe xa xa xef xb xf n massive massive cover ups ndod caught covering massive numbers adverse events xe x xa,0,neutral
b coronavirus effected us many way vaccine helped amp vaccination moving ahead fear still rema xe x xa,0.5,positive
b xe x xaunbelievable sponsors defending antivaxxer poster boy djokernole xe x xa xe x x shame xe x xa hublot xe x xa making state xe x xa,0,neutral
b choosing gets inserted body focus please free_choice vaccination,0,neutral
b australianopen cancelling unvaccinated players covid covid vaccination,0,neutral
b rarely comment stuff fuck joe rogan xf xf x x vaccination,-0.05,negative
b aashwasan campaign also begins phased launch assam starting today encourage activecasefinding xe x xa,0,neutral
b crazy excused comparing vaccination mandates atrocity happened jewish people xe x xa,-0.3,negative
b update covid vaccine availability states uts n nmore crore vaccine doses provided states ut xe x xa,0,neutral
b know united states ranks last child health outcomes compared comparable nations xe x xa,0,neutral
b india reported lakh fresh covid cases positivity rate n nindia xe x xs cumulative covi xe x xa,0.3,positive
b getting covid triple vaccinated glad bad could soooo much wor xe x xa,5.55E-17,positive
b aashwasan campaign launched across chosen districts jharkhand today addresses transmission tb xe x xa,0,neutral
b people cancer treatment may need covid booster vaccines study mohfw_india n n cancer covid xe x xa,0,neutral
b news la non cloth face masks required lausd student monday n n stay inform xe x xa,0,neutral
b xe x xt analyzed covid vaccination data cdcgov cdcdirector though analyzed huge official da xe x xa,0.4,positive
b breaking unvaccinated people children years allowed delhi republic day parade n delhi xe x xa,-0.25,negative
b vaccination update day average vaccinations remains lakh lakh nearly lakh doses xe x xa,-0.025,negative
b worldbank stated unique india everywhere globally read comments bank abou xe x xa,0.1875,positive
b new world order emerging n n xf xf x xbhere n crazy conspiracy theory n n gt xe x xa,-0.231818182,negative
b cdc reports natural immunity covid times strong vaccination mandatefreedom novaxpassports,0.266666667,positive
b living global totalitarianism n questions covid tribe vaccination,0,neutral
b kool stamp released centre mark anniversary inception large vaccination drive n nkoo xe x xa,0.214285714,positive
b aotearoa new zealand xf xf x xb xf xf x xbf vaccination xf xf x x performance th feb rd jan months compared xe x xa,0.136363636,positive
b xe x xt kill time time killing xe x xs going motivate towards goals xe x xa,0,neutral
b new covid cases recorded last hours n india active caseload currently stands n xe x xa,0.000757576,positive
b aotearoa new zealand xf xf x xb xf xf x xbf vaccination xf xf x x performance th feb rd jan months compared xe x xa,0.136363636,positive
b aotearoa new zealand xf xf x xb xf xf x xbf vaccination xf xf x x performance th feb rd jan months compared xe x xa,0.136363636,positive
b aotearoa new zealand xf xf x xb xf xf x xbf vaccination xf xf x x performance th feb rd jan months compared xe x xa,0.136363636,positive
b booster dose n boostervaccinatie n boosted n boostershots n covid n vaccination n happy,0.8,positive
b aotearoa new zealand xf xf x xb xf xf x xbf vaccination xf xf x x performance th feb rd jan months compared xe x xa,0.136363636,positive
b aotearoa new zealand xf xf x xb xf xf x xbf vaccination xf xf x x performance th feb rd jan months compared xe x xa,0.136363636,positive
b mikeharnettheo please boycott walmart nand every place njust stay home quiet nmake world xe x xa,0,neutral
b year old man gets covid vaccine jabs claims xe x xs never felt good covid xe x xa,0.4,positive
b aotearoa new zealand xf xf x xb xf xf x xbf vaccination xf xf x x performance th feb rd jan months compared xe x xa,0.136363636,positive
b getting vaccinated like wearing seatbelt never accident vaccination covid_ antivaxxers,0,neutral
b true meaning xe x xcbut xe x xt xe x xd finally surfaced meatloaf vaccination meatloafrip,0.175,positive
b public outrage unvaccinated driving crisis bioethics bioethics vaccination covid,0,neutral
b india xe x xs vaccination strides impressive reaching next billion could challenge world bank n n india xe x xa,0.5,positive
b dan_wickes dolphins wise amp smart humans n n dolphins destroying planet amp also xe x xa,0.238095238,positive
b need herd immunity nthis place n xf xf x xa xf xf x xbc botswana n fully vaccinated nas n ntake xe x xa,0,neutral
b xf xf x x vaccination uk jan pmpmagtoday n n xf xf x x vaccine st doses nd doses rd doses boosters n xf xf xa xb children xe x xa,0,neutral
b mikeger_ xe x xs price djokers stupidity serbian men amp serbian women problem wi xe x xa,-0.6,negative
b like australia example accept djokovic vaccination status us sa xe x xa,0,neutral
b malaysia dg health confirm covid vaccine recipients getting myocarditis n nhere xe x xa,0,neutral
b never universalstudios check late video help f xe x xa,-0.3,negative
b kdka uneducated people whining need go person n nif variant starts spreading wo xe x xa,0,neutral
b rebelnews_ca rebelnewsonline otoole trudeau different suit canada needs leaders courage brai xe x xa,0,neutral
b cityoftoronto topublichealth uhn yorkuniversity hrhospital unisonhcs tenniscanada blackcreekchc xe x xm suppose xe x xa,0,neutral
b small risk many documented cases covid vaccination myocarditis everyone right xe x xa,0.178571429,positive
b india xe x xs vaccination strides impressive reaching next billion could challenge says worldbank xe x xa,0.5,positive
b wearamask washyourhands socialdistance consider vaccination,0,neutral
b groups advocate safe schools urging massachusetts gov charlie baker make sure every school sch xe x xa,0.5,positive
b variants non way n ntake step delay n n vaccination n boostup,0,neutral
b listen reasons get vaccinated laugh like really either scared needle xe x xa,0.25,positive
b due lack fuel cash healthpartners vaccinate k k children need vaccination xe x xa,-0.125,negative
b people seeking vaccination montreal booster today appointment palais de congr xc xas r xe x xa,0,neutral
b human got devided religion colors many things currently covid vaccination xf xf xa xba xf xf xa xba,0.166666667,positive
b another awesome feature njspotlightnews nfeaturing elliesacademy parent end mynjpbs njaeyc xe x xa,1,positive
b neilyoung n rockstar n spotify n ceaseanddesist n misinformation n disinformation n vaccinationcovid xe x xa,0,neutral
b study examined found covid vaccination associated reduced fertility males females covid xe x xa,0,neutral
b covid vaccine kids clear likely three dose vaccine xe x xa,0.05,positive
b hey rochelle cdcdirector flavor week covid vaccine vaccination xf xf x x xf xf x x xf xf x x xf xf x x,0,neutral
b willing provide healthcare patient regardless vaccination status determining factors xe x xa,0.25,positive
b omicron leave us immune variant spreading widely xe x xt necessarily give us strong protec xe x xa,0.216666667,positive
b mike nthank liking vaccination covid tweet xf xf x x nforty old age youth fifty youth xe x xa,0.1,positive
b hard believe year ago started preparing mass vaccination covid although lot work xe x xa,-0.291666667,negative
b few local new cases feared small rise monday probably many waiting weekend get xe x xa,0.037272727,positive
b looked states lg state mask mandates pt difference vaccines rate xe x xa,0,neutral
b justintrudeau yup justin real results costs canadians priority inflation caused xe x xa,0.2,positive
b systemanalysen coming soon n upgrade immunisie xf xf xa xa eligible upgrade fully xe x xa,0,neutral
b autoimmune phenomena amp clinically apparent autoimmune diseases including autoimmune hepatitis increasingly xe x xa,0.05,positive
b u k lifts travel restrictions requiring covid tests vaccinated washington post covid testing xe x xa,0,neutral
b amberschmidtke sure cases going first govkemp nothing far mitigating spread xe x xa,0.283333333,positive
b sarahpalinusa covid second time still refuses vaccinate guess limit xe x xa,0,neutral
b passionate c educators conversation n ncelebrity doctor john campbell getting masterclass veteran australi xe x xa,-0.025,negative
b one year ago today brighton mass covid vaccination site opened brighton centre n ndifferent profession xe x xa,0,neutral
b top nba second half storylines lakers drama ben simmons trade kyrie irving vaccination status xe x xa,0.111111111,positive
b currently candidates nout candidates phase n coronavirus covid covid vaccine xe x xa,0,neutral
b things hopefully turning corner know best things still getvaccinated getboosted xe x xa,1,positive
b reutersworld serious issues xf xf xa x n covid economy immigrants jobs health stress xe x xa,-0.333333333,negative
b uk government dhscgovuk ministers considered giving small businesses wage cover allow staff take time xe x xa,-0.25,negative
b virus links coronavirus coronavirus covid pandemic unnecessary deaths vaccination cdc_changes xe x xa,-0.4,negative
b come never saw picture mark zuckerberg vaccination,0,neutral
b due lack fuel amp cash health partners vaccinate k k children need vaccination xe x xa,-0.125,negative
b many countries indopacific struggle meet vaccination targets india could spearhead vaccine xe x xa,0.5,positive
b inquiring apartment asked covid vaccination include booster xe x xa,0,neutral
b xf xf x x n xf xf x xfpray victims n xe x xa xef xb xfstop covid xf xf x x vaccines xe x xbc xef xb xf n vaccine vaccination mandatoryvaccination xe x xa,0,neutral
b xf xf x x n xf xf x xfpray victims n xe x xa xef xb xfstop covid xf xf x x vaccines xe x xbc xef xb xf n vaccine vaccination mandatoryvaccination xe x xa,0,neutral
b xf xf x x n xf xf x xfpray victims n xe x xa xef xb xfstop covid xf xf x x vaccines xe x xbc xef xb xf n vaccine vaccination mandatoryvaccination xe x xa,0,neutral
b xf xf x x n xf xf x xfpray victims n xe x xa xef xb xfstop covid xf xf x x vaccines xe x xbc xef xb xf n vaccine vaccination mandatoryvaccination xe x xa,0,neutral
b xf xf x x n xf xf x xfpray victims n xe x xa xef xb xfstop covid xf xf x x vaccines xe x xbc xef xb xf n vaccine vaccination mandatoryvaccination xe x xa,0,neutral
b proud suppoand recognized arlingtonva covid outreach work n nhope arlington lead xe x xa,0.8,positive
b voterid racist also racist require check amp proof vaccination enter venues n n auspol,0,neutral
b bad case scenario n bad million deaths america still thing npu xe x xa,-0.7,negative
b know type whoopingcough vaccine infant given impact effectiveness future vaccines xe x xa,0,neutral
b today team updated vaccination rates cities district amp gains still made visit one xe x xa,0,neutral
b late wave covid water well project busy delivering covid health education session xe x xa,-0.1,negative
b pearlyb labelsoren janewester polio eradicated vaccination vs dead americans times fatali xe x xa,-0.2,negative
b sorry absence third dose vaccine completely knocked ni back n covid xe x xa,-0.0825,negative
b xf xf x xbfalse prophet pope francis declares covid vaccines morally acceptable necessary great good xe x xa,0.375,positive
b good evening sajidjavid one log complaint way nhsengland nhsx managing data xe x xa,0.2,positive
b vaccination scam busted profits may dwindling nso next profit move st xe x xa,0,neutral
b n n germany xf xf x xa xf xf x xaa n n n mannheim xe x xc covid xe x xd mandatory vaccination n nin hun xe x xa,0,neutral
b good read nchronic inflammatory demyelinating polyneuropathy cidp amp aidp covid vaccination look xe x xa,0.7,positive
b join district families virtual town hall howardu college medicine students staff answer questions xe x xa,0,neutral
b note vanishingly low mortality lt absolutely justification vaccination age group whe xe x xa,0.1,positive
b get vaccination clio clinic tomorrow pm n n hamilton health wellness vaccination xe x xa,0,neutral
b xf xf x x xf xf xc xd xe xa x xef xb xf n nhow vaccine patents make covid crisis bad via cnbc n n vaccine vaccination xe x xa,-0.7,negative
b fascists black france antivaxx march behind banner freedom fought nice slogan mo xe x xa,0.011111111,positive
b covid_ starkly increases pregnancy complications including stillbirths among unvaccinated scottish study xe x xa,-0.2,negative
b covid_ vaccination reduce chances conception study suggests pma amp xe x xa,0,neutral
b eric clapton probably end long covid years long heroin saying n n covid xe x xa,-0.05,negative
b learn buckscountynews pennsylvania doh coronavirus vaccine xe x xa,0,neutral
b truckers crossing u canada must show proof vaccination enter country xe x xa,0,neutral
b stacy_hustay strong go sometimes feel like one mask xe x xa,0.433333333,positive
b new data shows signficant disparities covid vaccination rates across city high among white xe x xa,0.098787879,positive
b xe x xayou xe x xre good blues musician mislead ericclapton covid misinformation xe x xa,0.7,positive
b helpful infographic made dr fawley comparing symptoms associated covid infection compared xe x xa,0,neutral
