text,polarity,sentiment
b mask wow n btc cryptocurrency mask,0.1,positive
b xf xf xa xa signal ale xf xf xa xa trading signal mask bybit futures mask maskusdt xf xf x xbbsho sell position xf xf x xaa signal stre xe x xa,0,neutral
b mask price rising xe x xa price usd xe x xa sharing pushing n n xe x xa real time cryptocurrency trends xe x xa xe x xa,0.2,positive
b n nunlock iphone face id mask xf xf x xb xf xf x xb xf xf x xb ios demo tamil techapps xe x xa,0,neutral
b love air covid covid wear mask n nteam swapna successfully launching awa xe x xa,0.625,positive
b mask causing brain damage need oxygen breath amp also hurts lungs mask unvaccinated vs xe x xa,0,neutral
b plenty mask mongs local waitrose,0,neutral
b dssnewsupdates gurmeetramrahim derasachasauda saintdrmsg mask welfareworks always dss volunteers,0,neutral
b huyasks masks running polygon gasfree network nprice tag eth nwe wear masks n xe x xa,0,neutral
b eyes mask xe x xa price usd n n xe x xa real time cryptocurrency trends xe x xa n n xe x xa mask markets ncrypto xe x xa,0.2,positive
b dssnewsupdates gurmeetramrahim derasachasauda saintdrmsg mask covid wearamask best way welfare corona,1,positive
b afa kenner k euro adventure pack glider strike jacques mask toy misb n xf xf x x xe x xa,0,neutral
b mask vaccinemandate europe starts considering covid xe x xflu xe x x asks people live xe x xa,0.136363636,positive
b many times reuse n mask covid mask,0.5,positive
b official note blockchain mask musk ffp bought shop like nthis product also xe x xa,0,neutral
b thing police hk could justifiably called covid police mask police covid covid hk,0,neutral
b congratulations joywoest amazing afternoon amp fun n n pamper skin pamperyourself pamperparty mask cape xe x xa,0.45,positive
b hand carved wooden totem mask wall hanging totem handcarved mask wallhanging vintage xe x xa,0,neutral
b led mobile van publicity covid covidvaccine awareness fob dharmapuri mettupatti toll gate ayothi xe x xa,0,neutral
b led mobile van publicity covid covidvaccine awareness fob dharmapuri karipatti phc ayothiyapatti xe x xa,0,neutral
b xf xf x xb xe x xcthe mask beast xe x xd xe x xa mask beast maskofthebeast evil evildoers virus covid covid_ masks xe x xa,-1,negative
b looking distributorship bulk buyer nature care solutions interested people share contact details xe x xa,0.25,positive
b given england dropped mask mandate clinical justification airlines continue discrimi xe x xa,0,neutral
b stephenanfield neighborhoods wear ordinary cloth mask enclosed spaces course going xe x xa,-0.25,negative
b gov told people mask people panicked flocked put immediately gov said xe x xa,0,neutral
b led mobile van publicity covid covidvaccine awareness fob dharmapuri mohan rao colony krishnagir xe x xa,0,neutral
b shinja deposits open lbank trading starts tomorrow pm beijing time get buy shinja xe x xa,0,neutral
b shinja deposits open lbank trading starts tomorrow pm beijing time get buy bit xe x xa,0,neutral
b shinja deposits open lbank trading starts tomorrow pm beijing time get buy bi xe x xa,0,neutral
b construction pakistan stick tape concrete mask tape xc xa tip,0.15,positive
b drop new nft objkt n tezos nhere link mask bird,0.136363636,positive
b shinja deposits open lbank trading starts tomorrow pm beijing time get buy bi xe x xa,0,neutral
b led mobile van publicity covid covidvaccine awareness fob dharmapuri jakkappan nagar th cross k xe x xa,0,neutral
b shinja deposits open lbank trading starts tomorrow pm beijing time get buy bi xe x xa,0,neutral
b apple adds mask face id feature late ios beta see works chat tech timggilbeat xe x xa,-0.3,negative
b still require mask worn thank understanding mask worn hair salon closecontact xe x xa,0,neutral
b mask nottomask,0,neutral
b black fashion casual print split joint mask knowfashionstyle n click affiliate link buy xe x xa,-0.333333333,negative
b ahgxxdwxrld ski mask available dm xf xf x xb xf xf xa xac xf xf x xae blackownedbusiness fashiondesigner streetwear blackculture xe x xa,0.4,positive
b mask push keep rising xe x xa price usd xe x xa sharing pushing n n xe x xa real time cryptocurrency trends xe x xa,0.2,positive
b colorful face masks motifs available redbubble n n redbubble xe x xa,0.35,positive
b colorful face masks motifs available redbubble n n redbubble xe x xa,0.35,positive
b mask price rising xe x xa price usd xe x xa sharing pushing n n xe x xa real time cryptocurrency trends xe x xa xe x xa,0.2,positive
b baltic pagan symbol auseklis black cotton jersey printed reflective handmade facemask reusable xe x xa,-0.166666667,negative
b xf xf xa xa xf xf xa xa xf xf xa xa crypto alert n mask usdt resistance level breakout detected n nft crypto huobi metaverse defi,0,neutral
b led mobile van publicity covid awareness fob dharmapuri valasaiyur ayothiapattinam salem medical xe x xa,0,neutral
b mask price rising xe x xa price usd xe x xa sharing pushing n n xe x xa real time cryptocurrency trends xe x xa xe x xa,0.2,positive
b led mobile van publicity covid covidvaccine awareness fob dharmapuri kuppanur village ayothiapatt xe x xa,0,neutral
b levana mask afalaxy inspired inspiration redbubble fashion homedecor scarves tshirts artfalaxy xe x xa,0,neutral
b ausopen mask rule dropped women finals lots folks wearing much en xe x xa,0.2,positive
b led mobile van publicity covid covidvaccine awareness fob dharmapuri gandhi nagar krishnagiri aw xe x xa,0,neutral
b led mobile van publicity covid covidvaccine awareness fob dharmapuri periyar nagar krishnagiri xe x xa,0,neutral
b led mobile van publicity covid covidvaccine awareness fob dharmapuri sathya sai nagar krishnagi xe x xa,0,neutral
b led mobile van publicity covid covidvaccine awareness fob dharmapuri tamilnadu housing board pha xe x xa,0,neutral
b funny bones evilclown mask,0.25,positive
b led mobile van publicity covid covidvaccine awareness fob dharmapuri tamilnadu housing board pha xe x xa,0,neutral
b xf xd x xb xf xd x x xf xd x xe xf xd x x xf xd x xaf xf xd x x xf xd x xc xf xd x x n n nmodel marty_iron_lady n n modelphotoshoot n modelphotography modelphotoshoot portraitphotography xe x xa,0,neutral
b hey cat bricks gang show masked guys xf xf xa xa catbricksnft catbricks nft mask,0,neutral
b mask worked last never finished xf xf x x xe x xs less original character story head xe x xa,0.069444444,positive
b colorful face masks motifs available redbubble n n redbubble xe x xa,0.35,positive
b colorful face masks motifs available redbubble n n redbubble xe x xa,0.35,positive
b everything site wide today n sale sales teepublic teepublic tshirt xe x xa,-0.1,negative
b everything site wide today n sale sales teepublic teepublic tshirt xe x xa,-0.1,negative
b greenswelfares gurmeetramrahim derasachasauda saintdrmsg mask great work g,0.8,positive
b everything site wide today n sale sales teepublic teepublic tshirt xe x xa,-0.1,negative
b everything site wide today n sale sales teepublic teepublic tshirt xe x xa,-0.1,negative
b everything site wide today n sale sales teepublic teepublic tshirt xe x xa,-0.1,negative
b everything site wide today n sale sales teepublic teepublic tshirt xe x xa,-0.1,negative
b dssnewsupdates gurmeetramrahim derasachasauda saintdrmsg mask welfareworks well done guys,0,neutral
b greenswelfares derasachasauda saintdrmsg mask well done guys,0,neutral
b everything site wide today n sale sales teepublic teepublic pillow mug xe x xa,-0.1,negative
b everything site wide today n sale sales teepublic teepublic pillow mug xe x xa,-0.1,negative
b yveerangnayen youthveraangnay maskupindia mask right way giving information well done sisters xf xf x xf,0.285714286,positive
b daily mask,0,neutral
b dssnewsupdates gurmeetramrahim derasachasauda saintdrmsg mask covid wefareworks great work g,0.8,positive
b thor drawstring bag afalaxy inspired inspiration redbubble fashion homedecor scarves tshirts xe x xa,0,neutral
b everything site wide today n sale sales teepublic teepublic tshirt xe x xa,-0.1,negative
b everything site wide today n sale sales teepublic teepublic pillow mug xe x xa,-0.1,negative
b suhgurim mask afalaxy inspired inspiration redbubble fashion homedecor scarves tshirts xe x xa,0,neutral
b everything site wide today n sale sales teepublic teepublic pillow mug xe x xa,-0.1,negative
b mask quick small target potential inverted head shoulder ascending triangle ta xe x xa,0.027777778,positive
b everything site wide today n sale sales teepublic teepublic pillow mug xe x xa,-0.1,negative
b apple new functions xf xf xa xa xe x xd xe x x xef xb xf iphone apple aapl mask covid,0.136363636,positive
b mask price rising xe x xa price usd xe x xa sharing pushing n n xe x xa real time cryptocurrency trends xe x xa xe x xa,0.2,positive
b led mobile van publicity covid covidvaccine awareness fob dharmapuri tamilnadu housing board pha xe x xa,0,neutral
b tarama listesi crypto tillson xe x xa n n hot xc xbcp xc xbcx xc xblv xc xbota xc xbotx jst juv keep kmd l xc xbnk lsk lto mask mat xc xbc xe x xa,0.25,positive
b based datasets facial recognition developers improved face recognition algorithms detect individuals b xe x xa,0,neutral
b xe x xt wait crazy pony stuff year xe x xba xef xb xf one quick shot czechia n n pony ponyplay leather xe x xa,-0.133333333,negative
b rainbow face mask lycra colorful unity reusable washable mouth cover handmade facemask sizes nose wire xe x xa,0.3,positive
b agnayi coasters afalaxy inspired inspiration redbubble fashion homedecor scarves tshirts xe x xa,0,neutral
b stehoare mask xf xf x x,0,neutral
b binance bybit kasta bnb b xc xbt solana avax mask near reliable exchange stock market reliable cryptocurrencies xf xf x xc,0.1,positive
b great american time jesus christ stands truckers ottawa canada covid_ xe x xa,0.4,positive
b covid precautions n n n n global globalhealthcare globalhealth globaltrends globaltrend xe x xa,0,neutral
b westernesse mask afalaxy inspired inspiration redbubble fashion homedecor scarves tshirts xe x xa,0,neutral
b going work nremember task n jodhpur police mask sanitizer socialdistancing n covid coronavirus,0,neutral
b ta lab floor pillow afalaxy inspired inspiration redbubble fashion homedecor scarves tshirts xe x xa,0,neutral
b today tasting primoliquors miami fortlauderdale southflorida florida davie weston ftlauderdale beach xe x xa,0,neutral
b green metallic face mask green lycra reusable washable mouth cover avantgarde face mask handmade xe x xa,-0.2,negative
b india best tech savy engineers unit high standards nindia premium surgical mask b xe x xa,0.58,positive
b locallife watching life place garibaldi jan p workingclass hood xe x xa,0,neutral
b get act fight vaccinemandate mask qrcode stop medicalapartheid end bordercrisis nsto xe x xa,0,neutral
b xf xf x x xf xf x x nhydraskincare led light photon face neck mask rejuvenation skinrapy antiaging us buy_best xe x xa,0.4,positive
b cosmic night sky planets black face mask cotton jersey printed reusable washable mouth cover handmade xe x xa,-0.166666667,negative
b xf xf xa xa signal ale xf xf xa xa trading signal mask binance futures mask maskusdt xf xf x xbbsho sell position xf xf x xaa signal st xe x xa,0,neutral
b xe xc xanew drop xe xc xa n n kuncaran n nthis second works west java traditional dance series n n tezos navailable xe x xa,0,neutral
b non woven fabric roll medical amp healthcare n n winteknonwoven nonwoven mask disposablecloth surgicalgloves xe x xa,0,neutral
b check balinese indonesian rare monkey wood mask hand carved wall hanging folk indonesiamask balinesemask xe x xa,0.125,positive
b legend zelda majora mask nintendo n manual box hologram clean ebay unitedstates auction xe x xa,0.366666667,positive
b black facemask abstract underwater world face mask neoprene lycra reusable washable handmade facemask x xe x xa,-0.166666667,negative
b end happy day take care skin get ready bed good night xf xf x xb n nurse mask sk enjoy evening xe x xa,0.525,positive
b somebody say face mask n ni mine ready one choose xf xf xa xb xe x xd xe x x xef xb xf n n mask facemasks,0.2,positive
b free n masks nstores put display unwrapped everyone touching using dirty hands possibly contaminated xe x xa,0.075,positive
b sun sunrise high work power electric pin green room mask gta sony playstation decor glock xe x xa,-0.02,negative
b michaelmina_lab stores put display unwrapped everyone touching using dirty hands possibly cont xe x xa,-0.033333333,negative
b turquoise mint lace facemask cotton jersey layer bridesmaids mask bridal wedding face mask handmade xe x xa,0,neutral
b xe x xcstare ceiling hold back mind nand ask say fine nb xe x xa,0.208333333,positive
b check balinese bali indonesian monkey black wood mask hand carved wall ahanging indonesiamask xe x xa,-0.108333333,negative
b san francisco lifts indoor mask mandate boosted nbc offices retail sanfrancisco stores,0,neutral
b anyone living us needs mask ni send japan xf xf xa xb n covid xe x xe xe x xb xe x xaf mask us,0,neutral
b confused look xf xf xa xa n n tortiseshellcat n catlover illustration confused roundface mask rescuecat adoptdontshop xe x xa,-0.4,negative
b happy long weekend xf xf x x see cny xf xf x x mamatisyaootd happy longweekend chinesenewyear kfmask facemask xe x xa,0.516666667,positive
b shamash floor pillow afalaxy inspired inspiration redbubble fashion homedecor scarves tshirts xe x xa,0,neutral
b althaea shower curtain afalaxy inspired inspiration redbubble fashion homedecor scarves tshirts xe x xa,0,neutral
b supriyashrinate someone must reminded take mask xf xf x xc,0,neutral
b cool travel face mask us cant wait get back travel often travel vacation roadtrip mask xe x xa,0.175,positive
b rochester bussiness xe x xs bitching ny mask mandate seriously western ny wake covidiots,0,neutral
b moisture moisture everywhere garnier moisture bomb range face facemask garniermoisturebomb mask moisturebomb,0,neutral
b check balinese hand carved wooden mask barong monkey indonesia wall hanging folk indonesiamask xe x xa,-0.025,negative
b anubha indiaaheadnews mam suggest wherever schools reopened local state administration xe x xa,0,neutral
b dark brown floral paisley face mask cotton mix print facemask reusable washable sizes nose wire opti xe x xa,-0.15,negative
b jennyandonly great video youll ever see mask freedom maskless happy children,0.8,positive
b daily photo feed showcase nthe fresh works flickr feed nwhosally series rosaly welsh xe x xa,0.15,positive
b xf xf x x xf xf x x nopera lebody led professional homerapy facial mask face neck tamanu calming buy_best n opera xe x xa,0.05,positive
b wan na see another variant covid nthen wear mask n mask covid_ darkhumor,-0.2,negative
b starwars chewbacca mask museum moving image,0,neutral
b piersmorgan would hard amount blow mask mask covid_ england,-0.291666667,negative
b finally unlock faceid mask go get ios beta,0,neutral
b check balinese wood mask monkey green indonesia hand carved wall adecor hanger indonesiamask balinesemask xe x xa,-0.125,negative
b thanks apple n mask apple,0.2,positive
b making kids wear masks grown ups get free n n mask masking vaccine covid,0.4,positive
b brown floral facemask reusable washable floral mask dust face mask hairstylist house work mask tr xe x xa,0,neutral
b sad girls nft free skeleton holders sad_girls market nft mask,-0.05,negative
b cvs ralphs kroger walgreens riteaid n nplease leave bidenadministration n masks inside enclosed xe x xa,0,neutral
b jimcarrey mask themask museum moving image,0,neutral
b created life mask collectible rarible ethereum nonfungible digitalasset xe x xa,-0.5,negative
b xf xf x x xf xf x x ncurrentbody skin led lightrapy mask fully wearable antiaging led mask improves skinne buy_best xe x xa,0,neutral
b ready museum n godzilla kaiju mask punk fucknfts,0.2,positive
b steppin pov selfie stacked stackedjoggers js aj aj xf xf x xb stpetersburgflorida stpete dtsp xe x xa,0,neutral
b stay dry ass started retardation sounds like mask bullshit millerlite,-0.066666667,negative
b making shoes stay tuned n n shoes maker pumas createearn commission safetyfirst mask artistontwitter xe x xa,0,neutral
b check barong monkey balinese brown hand carved wood bali mask indonesia wall hanging indonesiamask xe x xa,-0.05,negative
b burgundy velvet face mask handmade fashion facemask gothic alt breathable mask reusable face mask nose w xe x xa,0,neutral
b everything site wide today n teepublic teepublic pillow mug sticker xe x xa,-0.1,negative
b everything site wide today n teepublic teepublic pillow mug sticker xe x xa,-0.1,negative
b everything site wide today n teepublic teepublic pillow mug sticker xe x xa,-0.1,negative
b everything site wide today n teepublic teepublic pillow mug sticker xe x xa,-0.1,negative
b thought leave reminder science redbubble scienceisawesome button xe x xa,0,neutral
b everything site wide today n teepublic teepublic pillow mug sticker xe x xa,-0.1,negative
b everything site wide today n teepublic teepublic pillow mug sticker xe x xa,-0.1,negative
b everything site wide today n teepublic teepublic pillow mug sticker xe x xa,-0.1,negative
b everything site wide today n teepublic teepublic pillow mug sticker xe x xa,-0.1,negative
b everything site wide today n teepublic teepublic pillow mug sticker xe x xa,-0.1,negative
b behind every mask brain xe x xt used oxygen anyway n nomaskmandates novaccinemandate covidiot xe x xa,-0.4,negative
b gray torn dieselpunk face mask cotton handmade face mask breathable reusable washable cloth mask nos xe x xa,0,neutral
b aappres completely unjustified mask children negligible chance dying lt hav xe x xa,0.1,positive
b beautiful outdoorsy face mask hikers travel hike camp mask covid,0.85,positive
b gee n nmaybe push mask wearing,0,neutral
b check balinese wood mask monkey indonesian red hand carved wall decor hanging indonesiamask balinesemask xe x xa,-0.025,negative
b f black face mask hand printed swear words pattern face mask reusable washable mouth cover handmade xe x xa,-0.166666667,negative
b sure maybe mask see nose still see hairy ears n n grooming xe x xa,0.5,positive
b acyn america n sarahpalin exposing covid mask n n gop ready give sarahpalinusa na medal exposing xe x xa,0.2,positive
b xf xf x xae xf xf x xbdear tourists xf xf x x italians smiles fun entertainment gone trapped masks unt xe x xa,0.05,positive
b wearing mask get amazon packages outside door one else around xe x xa,0,neutral
b guy lead voted favourite yet futurama bravestarr gijoe mask xe x xa,0,neutral
b mask price rising xe x xa price usd xe x xa sharing pushing n n xe x xa real time cryptocurrency trends xe x xa xe x xa,0.2,positive
b mask n xe xc x increased hour n xf xf x xb price usdt n xe xf xb xef xb xf jan utc n mask maskusdt cryptobot,0,neutral
b eyes mask xe x xa price usd n n xe x xa real time cryptocurrency trends xe x xa n n xe x xa mask markets ncrypto xe x xa,0.2,positive
b protect amp realestate clients n n mask covid realestatemarketing n n,0,neutral
b remember movie mask starring eric stolz planning decades,0,neutral
b let find something positive nigtmare shall grandma finally mastered computer zo xe x xa,0.113636364,positive
b muzungu athletes competing international tournaments right eritrea xf xf x xaa xf xf x xb xf xf xa xb done xe x xa,0.142857143,positive
b check indonesia white monkey balinese bali wood mask hand carved wall hanging folk indonesiamask xe x xa,-0.025,negative
b ed_solomon mask pledge allegiance people country,0,neutral
b mask sanfrancisco fauci keep promoting vaccine work go xe x xa,0,neutral
b fuck face mask gray cotton printed face mask reusable washable mouth cover avantgarde facemask xe x xa,-0.4,negative
b right amp individual freedom decide want wear mask personal freedom makes xe x xa,0.095238095,positive
b xe xc xa xe xc xabig maskmonday energy xe xc xa xe xc xa n n mask naturalskincare naturalskincareproducts allnaturalskincare skintips xe x xa,0,neutral
b mynamesguy xe x xs cambridge liberal voting brexit hating lefty xe x xs wishng amp praying permanent lockdown amp xe x xa,0,neutral
b mainstream media steps questioning mask mandates schools give children childhood back xe x xa,0,neutral
b huheta kn face mask packs layer safety mask elastic ear loop nose bridge clip xe x xa,0,neutral
b compiled research pieces longcovid covidisairborne mask,0,neutral
b peaceofperspec robinson_irma oh way totally agree xe x xm sixty covid three time xe x xa,0,neutral
b check n n justinbieber n squidgame n outerwear fashion textile sleeve gesture xe x xa,0,neutral
b check balinese wood mask monkey hand carving brown color wall hanging folk indonesiamask balinesemask xe x xa,-0.05,negative
b testing ios new face id mask feature applenews face feature featured ios ios mask xe x xa,0.136363636,positive
b fun facemask covid mask skincare staysafe beauty coronavirus masks maskerwajah skincareroutine xe x xa,0.3,positive
b covid ever end n n nft opensea nfta nftcommunity nftartist nftcollector dirty mask sanitizer xe x xa,-0.6,negative
b robinson_irma lisachr mask xe x xt work people seriously read watch news say masks xe x xt wo xe x xa,-0.333333333,negative
b daily mask,0,neutral
b adverts muzzles still tv know put mask,0,neutral
b sfchronicle known since day covid infects easily via eyes mask always wha xe x xa,0.433333333,positive
b stayaway face mask black cotton printed face mask reusable washable mouth cover avantgarde face mask xe x xa,-0.166666667,negative
b nfinal inspection npa xf xf x xac n n n n tardigrade mask tardigradesofinstagram concepta masks comicart xe x xa,0,neutral
b yellowbellynft dont forget mask india get pixus stoppandemic n n,0,neutral
b report mask mandates causing surge childhood speech delays,0,neutral
b check balinese bali wooden mask rare brown monkey hand carved wall hanging folk indonesiamask xe x xa,0.083333333,positive
b done nits done fursuitfriday n kobold fursuit dino mask,0,neutral
b xf xf x x xf xf x x nadore cosmetics golden touch magnetic facial mask oz anti aging facial buy_best n adore xe x xa,0.1,positive
b nintendo n zelda games ocarina time amp majora xe x xs mask great condition ebay unitedstates auction xe x xa,0.8,positive
b xf xf xa xa xf xf xa xa xf xf xa xa crypto alert n mask usdt resistance level breakout detected n nft crypto huobi cryptocurrency xe x xa,0,neutral
b xf xf xa xa xf xf xa xa xf xf xa xa crypto alert n mask usdt resistance level breakout detected n nft crypto huobi metaverse xe x xa,0,neutral
b check indonesia bali purple garuda bird wooden mask hindu carved wall ahanging indonesiamask xe x xa,0,neutral
b localbeach walking beach way oldtown vieuxnice nice cotedazurfrance france xe x xa,0.6,positive
b red white stars face mask reusable washable mouth cover facemask handmade artsy face mask siz xe x xa,0,neutral
b obito lurking darkness n n n n naruto shippuden obito mask pixela aseprite illustration tobi,0,neutral
b mask gijoe bravestarr futurama anyone fan,0,neutral
b eyewear ski goggles men women lens uv anti fog skiing snowmobile snowboard snow skating mask ski glasses xe x xa,0,neutral
b phemex_official good work n n jollof n ammymond n ajikkuns n n grabacoin phemex ens gtc mask giveaway cryptocurrency,0.7,positive
b requiring super bowl sanz wear mask ridiculous,0,neutral
b take mask breathe,0,neutral
b check balinese wood mask monkey rare color white indonesian carved wall ahanging indonesiamask xe x xa,0.083333333,positive
b xe x xd well remind dr moore amp fordnation announcing end mask mandates may pr xe x xa,0,neutral
b bright paisley face mask filter pocket green brown emerald oriental cloth washable facemask xe x xa,0.25,positive
b hugothepinkcat bioxz omg cher brilliant moonstruck mask,0.9,positive
b oni mask long sleeve shiat teepublic store n mask japanesestyle tshirt xe x xa,-0.05,negative
b need keep pushing back insane mandates nthey need support n ndo n xe x xa,-0.5,negative
b new may able get free n mask heb pharmacies beginning today paof biden administrat xe x xa,0.345454545,positive
b xf xf x xb giddy n xf xf x xb mask music producer mixing recording xe x xa,0,neutral
b dark blue metallic face mask blue black sparkly reusable washable mouth cover avantgarde facemask xe x xa,-0.079166667,negative
b girl power facemask covid mask skincare staysafe beauty coronavirus masks maskerwajah skincareroutine xe x xa,0,neutral
b usa made ply surgical disposable masks astm level made valley cottage made high standards xe x xa,0.16,positive
b unlock iphone mask ios faceid scan eyes unlock iphone seamlessly xe x xa,0.1,positive
b politicians get fined flouting covid norms gather crowds wear masks na common man driv xe x xa,-0.3,negative
b democrat politicians prepare lose school mask wars n maskmandates n,0,neutral
b masks trash everywhere xe x xaweird buy wear masks xe x xcmade china xe x xd due virus supp xe x xa,-0.125,negative
b check balinese bali smiling red monkey wooden mask wall ahanging home decoration indonesiamask xe x xa,-0.016666667,negative
b hochul stated mask vaccine mandate reevaluated every weeks going forward amp adjustments wo xe x xa,0,neutral
b late govkathyhochul says nys xe x xs vaccine mask mandate extended due expir xe x xa,-0.2125,negative
b rainbow face mask lycra colorful uv reactive unity reusable washable mouth cover handmade facemask si xe x xa,0.3,positive
b hahaha old edit olnt suit n ni need make edits look like comic covers xf xf x x xe x xa,0.183333333,positive
b iphone owners could soon able use face id wearing mask,0.5,positive
b xe x xve weird looks today xe x xve still worn mask public places xe x xs act killing dress xe x xa,-0.25,negative
b nd plateletdonation new year shows football themed carterbloodcare getinthegame shiand xe x xa,0.136363636,positive
b pink gold stripes facemask reusable washable mouth cover face mask handmade artsy face mask xe x xa,-0.1,negative
b way york mask free life restrictions covid mask train york coverup lgbtq mentalhealth,0.4,positive
b artist abstract geometric symbolism perspectivism lifestyle prints panoply levens nice xe x xa,0.6,positive
b businesses relaxing mask requirements omicron peaking areas feel like equiv xe x xa,0,neutral
b mask day,0,neutral
b ios enable users unlock iphone wearing mask use feature n n apple xe x xa,0,neutral
b check indonesia balinese monkey wooden mask green barong wall hanging folk adecore indonesiamask xe x xa,-0.083333333,negative
b iphone owners could soon able use faceid wearing mask usa today,0.5,positive
b worn mask since started need truckersconvoy win take ntry xe x xa,0.8,positive
b mantle set vigilante twitch mask v,0,neutral
b sancus comforter afalaxy inspired inspiration redbubble fashion homedecor scarves tshirts xe x xa,0,neutral
b new day new mask vigilante vndettaall mask twitch,0.136363636,positive
b new look vigilante coming wants one vndettaall vigilante twitch mask v,0.168181818,positive
b k iguana kenner mask l sludge atv v e n agent mask kenner vintagetoys stoys xe x xa,0,neutral
b mask good mask n nhelp protect amp others prevent spread covid choosing xe x xa,0.7,positive
b masks myth masksmyth ncollection nfts nfts opensea collection n mask nftcollection polygonnetwork xe x xa,0,neutral
b apple finally let people unlock iphone faceid even wearing mask n n apple xe x xa,0,neutral
b flowflex xe x xa covid antigen hometest xe xc x xef xb xf comfortable xf xf x x results minutes xef xb xf xe x xa test xf xf xb x xf xf xb xorder xe x xa,0.4,positive
b exhibition ode face mask artists every day citizens making way xe x xa,0,neutral
b wuhan neocov china nplease wear proper mask nmaintain socialdistancing n ab_toh_sudhro,0,neutral
b sold amp shipped thank much mask dumplings,0.2,positive
b save nbalinese monkey wooden mask indonesiamask balinesemask balimask monkeymask woodmask bali xe x xa,-0.025,negative
b rn_atheist xe x xt take covid patients n ni know several nurses got xf xf xa xbto excuse xe x xa,-0.025,negative
b wtf mask year child mask year child class room year chi xe x xa,-0.5,negative
b covid amp genetics xf xf x x n n learning huge role genes play response covid xe x xs big reason xe x xa,0.2,positive
b dinosaur face mask filter pocket dinosaur print facemask reusable washable folded facemask xe x xa,0,neutral
b confirmed suspicions omicron far last virus covid persist vaccinate wea xe x xa,0.166666667,positive
b check raccoon pattern mask store get xe x xs available xe x xa n xe x xa xe x xa,0.4,positive
b smallpox xe x xt eradicated via masking amp air filtration vaccination definitely mask amp airborne awa xe x xa,0,neutral
b went nissan garage morning members staff customers one mask mine pretty much xe x xa,0.225,positive
b san francisco announces changes indoor mask mandate san francisco announces xe x xa,0,neutral
b face mask covid pandemic life saver product nwearing face masks recommended paof personal xe x xa,0,neutral
b fuck french face mask dark gray cotton face mask reusable washable mouth cover va te faire xe x xa,-0.183333333,negative
b nintendo n spiel legend zelda majora xc xbs mask ovp top zustand ebay germany auction xe x xa,0.5,positive
b maskne xe x xs real tips mask produced acne n ditch disposable n wash face continuously n reevalua xe x xa,0.2,positive
b see driving tesla alone wearing mask already know,0,neutral
b oni mask long sleeve shiat teepublic store n n mask japanesestyle xe x xa,-0.05,negative
b xf xf xa xa xf xf xa xa xf xf xa xa crypto alert n mask usdt resistance level breakout detected n nft crypto cryptocurrency huobi xe x xa,0,neutral
b delighted speak lateautism diagnosis surreylive actuallyautistic elderautistic mask pain xe x xa,0.7,positive
b xf xf xa xa xf xf xa xa xf xf xa xa crypto alert n mask usdt resistance level breakout detected h n nft crypto cryptocurrency huobi xe x xa,0,neutral
b xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa nfrom country following canadian freedomconvoy free xe x xa,0.2,positive
b school districts across glow region including livingston county awaiting possible cou ruling today w xe x xa,0,neutral
b xf xf x xa new algo detection mask usdt xf xf x xa n n xf xf x xb n xf xf xa x mask n xf xf x x current price usdt n xe xf xa exchange kucoin xe x xa,0.068181818,positive
b virginia attorney general blasts cnn acosta soviet style jab youngkin administration jimacosta xe x xa,0.05,positive
b follow instagram goroarchive let know u want giveaway n mask kanyewest giveaway fashion,0,neutral
b please wear mask uk xe x xt selfish think others first,-0.125,negative
b xf xf xa xa xf xf xa xa xf xf xa xa crypto alert n mask usdt resistance level breakout detected h n nft crypto cryptocurrency huobi xe x xa,0,neutral
b shop ground floor alfiesantiques nonline n n london mask smallbusinessowners xe x xa,0,neutral
b enforcement update last hrs dtd rayagadapolice collected rs fine traffic def xe x xa,0.208333333,positive
b yalemed closure policy decision actual health decision n nwhether facility decided xe x xa,0,neutral
b th nft got minted may adidas adidasoriginals could pick xe x xa,0,neutral
b bobbybellhop guttercatgang cat vaccinated nif need coronavirus vaccinations mask n n,0,neutral
b xe xc xa updated phone game changing update put mask open phone n n n xe xc xa mask xe x xa,-0.2,negative
b wear mask wherever go please,0,neutral
b mask n xe xc x increased hour n xf xf x xb price usdt n xe xf xb xef xb xf jan utc n mask maskusdt cryptobot,0,neutral
b last profitable signals xf xf xe xaf n n link xe xc x n ftm xe xc x n ankr xe xc x n ogn xe xc x n btt xe xc x n blz xe xc x xe x xa,0,neutral
b keeping today mask train going got one mkx smoke masks holmat workshop finished xe x xa,0,neutral
b dr karl minges interim dean school health sciences unewhaven says multiple layers mask p xe x xa,0,neutral
b decolletage neck mask perfect blend highly effective ingredients give xc xacolletage boost terms xe x xa,0.8,positive
b xf xf x x xf xf x x npriori skincare unveiled led mask fda cleared professional lightrapy facial silicone mask buy_best xe x xa,0.05,positive
b burgundy velvet face mask handmade fashion facemask gothic alt breathable mask reusable face mask nose w xe x xa,0,neutral
